time	V(vout)
Step Information: Run=1  (Step: 1/250)
7.679600105291283e-01	1.008448e-04
7.718662605291283e-01	1.306943e-04
7.757725105291283e-01	9.988249e-05
7.796787605291283e-01	1.297423e-04
7.835850105291283e-01	9.894119e-05
7.874912605291283e-01	1.288110e-04
7.913975105291283e-01	9.802041e-05
7.953037605291283e-01	1.279000e-04
7.992100105291283e-01	9.711972e-05
8.031162605291283e-01	1.270090e-04
8.070225105291283e-01	9.623867e-05
8.109287605291283e-01	1.261373e-04
8.148350105291283e-01	9.537685e-05
8.187412605291283e-01	1.252847e-04
8.226475105291283e-01	9.453385e-05
8.265537605291283e-01	1.244508e-04
8.304600105291283e-01	9.370927e-05
8.343662605291283e-01	1.236351e-04
8.382725105291283e-01	9.290274e-05
8.421787605291283e-01	1.228372e-04
8.460850105291283e-01	9.211388e-05
8.499912605291283e-01	1.220570e-04
8.538975105291283e-01	9.134236e-05
8.578037605291283e-01	1.212939e-04
8.617100105291283e-01	9.058785e-05
8.656162605291283e-01	1.205478e-04
8.695225105291283e-01	8.985005e-05
8.734287605291283e-01	1.198184e-04
8.773350105291283e-01	8.912871e-05
8.812412605291283e-01	1.191054e-04
8.851475105291283e-01	8.842358e-05
8.890537605291283e-01	1.184087e-04
8.929600105291283e-01	8.773450e-05
8.968662605291283e-01	1.177283e-04
9.007725105291283e-01	8.706134e-05
9.046787605291283e-01	1.170641e-04
9.085850105291283e-01	8.640406e-05
9.124912605291283e-01	1.164162e-04
9.163975105291283e-01	8.576270e-05
9.203037605291283e-01	1.157849e-04
9.242100105291283e-01	8.513742e-05
9.281162605291283e-01	1.151706e-04
9.320225105291283e-01	8.452851e-05
9.359287605291283e-01	1.145740e-04
9.398350105291283e-01	8.393646e-05
9.437412605291283e-01	1.139959e-04
9.476475105291283e-01	8.336195e-05
9.515537605291283e-01	1.134375e-04
9.554600105291283e-01	8.280596e-05
9.593662605291283e-01	1.129006e-04
9.632725105291283e-01	8.226986e-05
9.671787605291283e-01	1.123875e-04
9.710850105291283e-01	8.175547e-05
9.749912605291283e-01	1.119012e-04
9.788975105291283e-01	8.126527e-05
9.828037605291283e-01	1.114458e-04
9.867100105291283e-01	8.080263e-05
9.906162605291283e-01	1.110270e-04
9.945225105291283e-01	8.037227e-05
9.984287605291283e-01	1.106526e-04
1.002335010529128e+00	7.998083e-05
1.006241260529128e+00	1.103339e-04
1.010147510529128e+00	7.963819e-05
1.014053760529128e+00	1.100879e-04
1.017960010529128e+00	7.935968e-05
1.021866260529128e+00	1.099421e-04
1.025772510529128e+00	7.917106e-05
1.029678760529128e+00	1.099995e-04
1.033585010529128e+00	7.914886e-05
1.037491260529128e+00	1.102715e-04
1.041397510529128e+00	7.935119e-05
1.045303760529128e+00	1.110441e-04
1.049210010529128e+00	8.009266e-05
1.053116260529128e+00	1.131635e-04
1.057022510529128e+00	8.273152e-05
1.060928760529128e+00	1.254712e-04
1.061417041779128e+00	1.094326e-04
1.062393604279128e+00	1.204093e-04
1.062637744904128e+00	1.274715e-04
1.063126026154128e+00	1.837819e-04
1.063141284943191e+00	1.897040e-04
1.063171802521316e+00	2.047064e-04
1.063232837677566e+00	2.660097e-04
1.063248096466628e+00	2.989465e-04
1.063278614044753e+00	4.462862e-04
1.063286243439284e+00	5.439469e-04
1.063288150787917e+00	5.774126e-04
1.063291965485183e+00	6.640815e-04
1.063299594879714e+00	1.075116e-03
1.063301494727987e+00	1.357565e-03
1.063301969690055e+00	1.453965e-03
1.063302919614192e+00	1.703922e-03
1.063304819462465e+00	2.931806e-03
1.063305086208179e+00	3.322278e-03
1.063305619699609e+00	4.560886e-03
1.063305753072466e+00	5.075131e-03
1.063306019818181e+00	6.543273e-03
1.063306236126649e+00	8.612982e-03
1.063306430416396e+00	1.202224e-02
1.063306596590930e+00	1.769281e-02
1.063306743931301e+00	2.785468e-02
1.063306880827908e+00	4.744920e-02
1.063307018738233e+00	8.883394e-02
1.063307163783928e+00	1.740470e-01
1.063307328695390e+00	3.293130e-01
1.063307559204080e+00	6.026548e-01
1.063307813527662e+00	9.248035e-01
1.063308168091931e+00	1.378389e+00
1.063308877220468e+00	2.286703e+00
1.063309054502602e+00	2.512979e+00
1.063309409066871e+00	2.961225e+00
1.063309497707938e+00	3.070731e+00
1.063309674990073e+00	3.268090e+00
1.063309732759585e+00	3.294834e+00
1.063309769872385e+00	3.297720e+00
1.063309785715780e+00	3.298423e+00
1.063309807830233e+00	3.298797e+00
1.063309834597967e+00	3.299128e+00
1.063309864944546e+00	3.299291e+00
1.063309925637703e+00	3.299512e+00
1.063309992716024e+00	3.299600e+00
1.063310126872665e+00	3.299710e+00
1.063310369588103e+00	3.299763e+00
1.063310855018978e+00	3.299812e+00
1.063311825880730e+00	3.299828e+00
1.063313767604233e+00	3.299846e+00
1.063317651051239e+00	3.299846e+00
1.063325417945252e+00	3.299854e+00
1.063340951733277e+00	3.299849e+00
1.063372019309327e+00	3.299855e+00
1.063434154461428e+00	3.299849e+00
1.063558424765629e+00	3.299855e+00
1.063806965374031e+00	3.299849e+00
1.064304046590835e+00	3.299855e+00
1.065298209024443e+00	3.299849e+00
1.067286533891660e+00	3.299855e+00
1.071192783891660e+00	3.299850e+00
1.075099033891660e+00	3.299857e+00
1.079005283891660e+00	3.299852e+00
1.082911533891660e+00	3.299859e+00
1.086817783891660e+00	3.299854e+00
1.090724033891660e+00	3.299860e+00
1.094630283891660e+00	3.299855e+00
1.098536533891660e+00	3.299862e+00
1.102442783891660e+00	3.299857e+00
1.106349033891660e+00	3.299863e+00
1.110255283891660e+00	3.299858e+00
1.114161533891660e+00	3.299865e+00
1.118067783891660e+00	3.299860e+00
1.121974033891660e+00	3.299866e+00
1.125880283891660e+00	3.299861e+00
1.129786533891660e+00	3.299868e+00
1.133692783891660e+00	3.299862e+00
1.137599033891660e+00	3.299869e+00
1.141505283891660e+00	3.299864e+00
1.145411533891660e+00	3.299870e+00
1.149317783891660e+00	3.299865e+00
1.153224033891660e+00	3.299872e+00
1.157130283891660e+00	3.299866e+00
1.161036533891660e+00	3.299873e+00
1.164942783891660e+00	3.299868e+00
1.168849033891660e+00	3.299874e+00
1.172755283891660e+00	3.299869e+00
1.176661533891660e+00	3.299875e+00
1.180567783891660e+00	3.299870e+00
1.184474033891660e+00	3.299877e+00
1.188380283891660e+00	3.299871e+00
1.192286533891660e+00	3.299878e+00
1.196192783891660e+00	3.299873e+00
1.200099033891660e+00	3.299879e+00
1.204005283891660e+00	3.299874e+00
1.207911533891660e+00	3.299880e+00
1.211817783891660e+00	3.299875e+00
1.215724033891660e+00	3.299881e+00
1.219630283891660e+00	3.299876e+00
1.223536533891660e+00	3.299882e+00
1.227442783891660e+00	3.299877e+00
1.231349033891660e+00	3.299884e+00
1.235255283891660e+00	3.299878e+00
1.239161533891660e+00	3.299885e+00
1.243067783891660e+00	3.299879e+00
1.246974033891660e+00	3.299886e+00
1.250880283891660e+00	3.299880e+00
1.254786533891660e+00	3.299887e+00
1.258692783891660e+00	3.299881e+00
1.262599033891660e+00	3.299888e+00
1.266505283891660e+00	3.299882e+00
1.270411533891660e+00	3.299889e+00
1.274317783891660e+00	3.299883e+00
1.278224033891660e+00	3.299890e+00
1.282130283891660e+00	3.299884e+00
1.286036533891660e+00	3.299891e+00
1.289942783891660e+00	3.299885e+00
1.293849033891660e+00	3.299891e+00
1.297755283891660e+00	3.299886e+00
1.301661533891660e+00	3.299892e+00
1.305567783891660e+00	3.299887e+00
1.309474033891660e+00	3.299893e+00
1.313380283891660e+00	3.299887e+00
1.317286533891660e+00	3.299894e+00
1.321192783891660e+00	3.299888e+00
1.325099033891660e+00	3.299895e+00
1.329005283891660e+00	3.299889e+00
1.332911533891660e+00	3.299896e+00
1.336817783891660e+00	3.299890e+00
1.340724033891660e+00	3.299896e+00
1.344630283891660e+00	3.299891e+00
1.348536533891660e+00	3.299897e+00
1.352442783891660e+00	3.299891e+00
1.356349033891660e+00	3.299898e+00
1.360255283891660e+00	3.299892e+00
1.364161533891660e+00	3.299899e+00
1.368067783891660e+00	3.299893e+00
1.371974033891660e+00	3.299899e+00
1.375880283891660e+00	3.299894e+00
1.379786533891660e+00	3.299900e+00
1.383692783891660e+00	3.299894e+00
1.387599033891660e+00	3.299901e+00
1.391505283891660e+00	3.299895e+00
1.395411533891660e+00	3.299901e+00
1.399317783891660e+00	3.299896e+00
1.403224033891660e+00	3.299902e+00
1.407130283891660e+00	3.299896e+00
1.411036533891660e+00	3.299903e+00
1.414942783891660e+00	3.299897e+00
1.418849033891660e+00	3.299903e+00
1.422755283891660e+00	3.299897e+00
1.426661533891660e+00	3.299904e+00
1.430567783891660e+00	3.299898e+00
1.434474033891660e+00	3.299904e+00
1.438380283891660e+00	3.299899e+00
1.442286533891660e+00	3.299905e+00
1.446192783891660e+00	3.299899e+00
1.450099033891660e+00	3.299906e+00
1.454005283891660e+00	3.299900e+00
1.457911533891660e+00	3.299906e+00
1.461817783891660e+00	3.299900e+00
1.465724033891660e+00	3.299906e+00
1.469630283891660e+00	3.299901e+00
1.473536533891660e+00	3.299907e+00
1.477442783891660e+00	3.299901e+00
1.481349033891660e+00	3.299907e+00
1.485255283891660e+00	3.299901e+00
1.489161533891660e+00	3.299908e+00
1.493067783891660e+00	3.299902e+00
1.496974033891660e+00	3.299908e+00
1.500880283891660e+00	3.299902e+00
1.504786533891660e+00	3.299908e+00
1.508692783891660e+00	3.299902e+00
1.512599033891660e+00	3.299909e+00
1.516505283891660e+00	3.299903e+00
1.520411533891660e+00	3.299909e+00
1.524317783891660e+00	3.299903e+00
1.528224033891660e+00	3.299909e+00
1.532130283891660e+00	3.299902e+00
1.536036533891660e+00	3.299908e+00
1.539942783891660e+00	3.299902e+00
1.543849033891660e+00	3.299907e+00
1.547755283891660e+00	3.299899e+00
1.551661533891660e+00	3.299901e+00
1.555567783891660e+00	3.299861e+00
1.555628819047910e+00	3.299851e+00
1.555750889360410e+00	3.299784e+00
1.555781406938535e+00	3.299744e+00
1.555789036333066e+00	3.299730e+00
1.555804295122129e+00	3.299691e+00
1.555834812700254e+00	3.299474e+00
1.555842442094785e+00	3.299265e+00
1.555844349443418e+00	3.299177e+00
1.555848164140683e+00	3.298883e+00
1.555849897105646e+00	3.298626e+00
1.555850330346886e+00	3.298534e+00
1.555851196829368e+00	3.298299e+00
1.555852929794330e+00	3.297258e+00
1.555853214281824e+00	3.296904e+00
1.555853783256813e+00	3.295767e+00
1.555853925500560e+00	3.295299e+00
1.555854209988055e+00	3.293969e+00
1.555854440853324e+00	3.292099e+00
1.555854646690389e+00	3.289050e+00
1.555854819712277e+00	3.284096e+00
1.555854971015142e+00	3.275411e+00
1.555855109449540e+00	3.259021e+00
1.555855245566160e+00	3.225286e+00
1.555855392198042e+00	3.151216e+00
1.555855545126759e+00	3.020034e+00
1.555855812776351e+00	2.712634e+00
1.555856060707208e+00	2.398963e+00
1.555856414816811e+00	1.946071e+00
1.555857041353892e+00	1.143341e+00
1.555857197988163e+00	9.430853e-01
1.555857511256703e+00	5.444884e-01
1.555857793925104e+00	1.923572e-01
1.555857849839829e+00	1.260979e-01
1.555857961669279e+00	1.764397e-02
1.555857997705193e+00	5.277752e-03
1.555858033068330e+00	2.275639e-03
1.555858048265668e+00	1.659875e-03
1.555858070608015e+00	1.255076e-03
1.555858100634288e+00	8.690278e-04
1.555858133623653e+00	6.989457e-04
1.555858199602383e+00	4.702716e-04
1.555858272178167e+00	3.868336e-04
1.555858417329736e+00	2.799201e-04
1.555858700278256e+00	2.290783e-04
1.555859266175295e+00	1.817082e-04
1.555860397969374e+00	1.697436e-04
1.555862661557532e+00	1.517819e-04
1.555867188733848e+00	1.542926e-04
1.555876243086479e+00	1.453246e-04
1.555894351791742e+00	1.515448e-04
1.555930569202268e+00	1.451500e-04
1.556003004023320e+00	1.522102e-04
1.556147873665423e+00	1.451024e-04
1.556437612949630e+00	1.521132e-04
1.557017091518045e+00	1.449101e-04
1.558176048654873e+00	1.517375e-04
1.560493962928531e+00	1.441618e-04
1.564400212928531e+00	1.504070e-04
1.568306462928531e+00	1.425029e-04
1.572212712928531e+00	1.487686e-04
1.576118962928531e+00	1.408858e-04
1.580025212928531e+00	1.471699e-04
1.583931462928531e+00	1.393040e-04
1.587837712928531e+00	1.456060e-04
1.591743962928531e+00	1.377567e-04
1.595650212928531e+00	1.440762e-04
1.599556462928531e+00	1.362431e-04
1.603462712928531e+00	1.425797e-04
1.607368962928531e+00	1.347625e-04
1.611275212928531e+00	1.411159e-04
1.615181462928531e+00	1.333141e-04
1.619087712928531e+00	1.396839e-04
1.622993962928531e+00	1.318974e-04
1.626900212928531e+00	1.382832e-04
1.630806462928531e+00	1.305115e-04
1.634712712928531e+00	1.369130e-04
1.638618962928531e+00	1.291558e-04
1.642525212928531e+00	1.355726e-04
1.646431462928531e+00	1.278296e-04
1.650337712928531e+00	1.342615e-04
1.654243962928531e+00	1.265324e-04
1.658150212928531e+00	1.329789e-04
1.662056462928531e+00	1.252635e-04
1.665962712928531e+00	1.317243e-04
1.669868962928531e+00	1.240221e-04
1.673775212928531e+00	1.304970e-04
1.677681462928531e+00	1.228079e-04
1.681587712928531e+00	1.292965e-04
1.685493962928531e+00	1.216201e-04
1.689400212928531e+00	1.281221e-04
1.693306462928531e+00	1.204582e-04
1.697212712928531e+00	1.269734e-04
1.701118962928531e+00	1.193217e-04
1.705025212928531e+00	1.258497e-04
1.708931462928531e+00	1.182099e-04
1.712837712928531e+00	1.247504e-04
1.716743962928531e+00	1.171223e-04
1.720650212928531e+00	1.236752e-04
1.724556462928531e+00	1.160585e-04
1.728462712928531e+00	1.226233e-04
1.732368962928531e+00	1.150178e-04
1.736275212928531e+00	1.215944e-04
1.740181462928531e+00	1.139998e-04
1.744087712928531e+00	1.205879e-04
1.747993962928531e+00	1.130040e-04
1.751900212928531e+00	1.196034e-04
1.755806462928531e+00	1.120299e-04
1.759712712928531e+00	1.186403e-04
1.763618962928531e+00	1.110771e-04
1.767525212928531e+00	1.176982e-04
1.771431462928531e+00	1.101450e-04
1.775337712928531e+00	1.167767e-04
1.779243962928531e+00	1.092333e-04
1.783150212928531e+00	1.158752e-04
1.787056462928531e+00	1.083414e-04
1.790962712928531e+00	1.149934e-04
1.794868962928531e+00	1.074690e-04
1.798775212928531e+00	1.141309e-04
1.802681462928531e+00	1.066156e-04
1.806587712928531e+00	1.132872e-04
1.810493962928531e+00	1.057809e-04
1.814400212928531e+00	1.124619e-04
1.818306462928531e+00	1.049645e-04
1.822212712928531e+00	1.116547e-04
1.826118962928531e+00	1.041659e-04
1.830025212928531e+00	1.108653e-04
1.833931462928531e+00	1.033849e-04
1.837837712928531e+00	1.100931e-04
1.841743962928531e+00	1.026210e-04
1.845650212928531e+00	1.093381e-04
1.849556462928531e+00	1.018741e-04
1.853462712928531e+00	1.085998e-04
1.857368962928531e+00	1.011438e-04
1.861275212928531e+00	1.078781e-04
1.865181462928531e+00	1.004299e-04
1.869087712928531e+00	1.071727e-04
1.872993962928531e+00	9.973229e-05
1.876900212928531e+00	1.064834e-04
1.880806462928531e+00	9.905072e-05
1.884712712928531e+00	1.058103e-04
1.888618962928531e+00	9.838519e-05
1.892525212928531e+00	1.051533e-04
1.896431462928531e+00	9.773576e-05
1.900337712928531e+00	1.045125e-04
1.904243962928531e+00	9.710256e-05
1.908150212928531e+00	1.038883e-04
1.912056462928531e+00	9.648592e-05
1.915962712928531e+00	1.032810e-04
1.919868962928531e+00	9.588631e-05
1.923775212928531e+00	1.026912e-04
1.927681462928531e+00	9.530445e-05
1.931587712928531e+00	1.021200e-04
1.935493962928531e+00	9.474135e-05
1.939400212928531e+00	1.015686e-04
1.943306462928531e+00	9.419839e-05
1.947212712928531e+00	1.010387e-04
1.951118962928531e+00	9.367744e-05
1.955025212928531e+00	1.005326e-04
1.958931462928531e+00	9.318103e-05
1.962837712928531e+00	1.000535e-04
1.966743962928531e+00	9.271258e-05
1.970650212928531e+00	9.960570e-05
1.974556462928531e+00	9.227678e-05
1.978462712928531e+00	9.919499e-05
1.982368962928531e+00	9.188020e-05
1.986275212928531e+00	9.882974e-05
1.990181462928531e+00	9.153238e-05
1.994087712928531e+00	9.852227e-05
1.997993962928531e+00	9.124771e-05
2.001900212928531e+00	9.829163e-05
2.005806462928531e+00	9.104943e-05
2.009712712928531e+00	9.816963e-05
2.013618962928531e+00	9.097532e-05
2.017525212928531e+00	9.821549e-05
2.021431462928531e+00	9.111538e-05
2.025337712928531e+00	9.855902e-05
2.029243962928531e+00	9.166370e-05
2.033150212928531e+00	9.954670e-05
2.037056462928531e+00	9.329465e-05
2.040962712928531e+00	1.027518e-04
2.044868962928531e+00	1.025828e-04
2.045357244178531e+00	1.080952e-04
2.046333806678531e+00	1.162861e-04
2.046577947303531e+00	1.209339e-04
2.047066228553531e+00	1.419741e-04
2.047188298866031e+00	1.565599e-04
2.047218816444156e+00	1.618520e-04
2.047279851600406e+00	1.763581e-04
2.047401921912906e+00	2.651815e-04
2.047432439491031e+00	3.589253e-04
2.047440068885562e+00	4.021442e-04
2.047455327674625e+00	5.669908e-04
2.047459142371890e+00	6.537063e-04
2.047466771766421e+00	1.031933e-03
2.047468679115054e+00	1.277330e-03
2.047469155952212e+00	1.359035e-03
2.047470109626529e+00	1.565495e-03
2.047472016975162e+00	2.441604e-03
2.047472367788518e+00	2.775391e-03
2.047473069415231e+00	3.873800e-03
2.047473244821909e+00	4.349174e-03
2.047473595635265e+00	5.780396e-03
2.047473683338604e+00	6.332212e-03
2.047473858745282e+00	7.789270e-03
2.047474058906203e+00	1.060336e-02
2.047474250096992e+00	1.592835e-02
2.047474410026765e+00	2.536307e-02
2.047474551219663e+00	4.307546e-02
2.047474688323114e+00	7.941285e-02
2.047474835591264e+00	1.582191e-01
2.047474992063757e+00	2.975717e-01
2.047475227315699e+00	5.707162e-01
2.047475483060583e+00	8.938712e-01
2.047475818841169e+00	1.323256e+00
2.047476472320170e+00	2.160493e+00
2.047476635689920e+00	2.369344e+00
2.047476962429421e+00	2.784848e+00
2.047477231418465e+00	3.119107e+00
2.047477280485809e+00	3.176999e+00
2.047477378620499e+00	3.275498e+00
2.047477414977343e+00	3.292503e+00
2.047477451157191e+00	3.297139e+00
2.047477465007726e+00	3.297954e+00
2.047477486320360e+00	3.298541e+00
2.047477512266540e+00	3.298964e+00
2.047477541736825e+00	3.299202e+00
2.047477600677397e+00	3.299462e+00
2.047477666956139e+00	3.299581e+00
2.047477799513624e+00	3.299696e+00
2.047477969470293e+00	3.299748e+00
2.047478309383631e+00	3.299796e+00
2.047478989210306e+00	3.299821e+00
2.047480348863656e+00	3.299840e+00
2.047483068170357e+00	3.299845e+00
2.047488506783758e+00	3.299852e+00
2.047499384010560e+00	3.299850e+00
2.047521138464166e+00	3.299853e+00
2.047564647371376e+00	3.299850e+00
2.047651665185797e+00	3.299853e+00
2.047825700814638e+00	3.299850e+00
2.048173772072321e+00	3.299853e+00
2.048869914587688e+00	3.299851e+00
2.050262199618420e+00	3.299854e+00
2.053046769679884e+00	3.299851e+00
2.056953019679884e+00	3.299855e+00
2.060859269679884e+00	3.299853e+00
2.064765519679884e+00	3.299857e+00
2.068671769679884e+00	3.299855e+00
2.072578019679884e+00	3.299858e+00
2.076484269679884e+00	3.299856e+00
2.080390519679884e+00	3.299860e+00
2.084296769679884e+00	3.299858e+00
2.088203019679884e+00	3.299861e+00
2.092109269679884e+00	3.299859e+00
2.096015519679884e+00	3.299863e+00
2.099921769679884e+00	3.299861e+00
2.103828019679884e+00	3.299864e+00
2.107734269679884e+00	3.299862e+00
2.111640519679884e+00	3.299866e+00
2.115546769679884e+00	3.299864e+00
2.119453019679884e+00	3.299867e+00
2.123359269679884e+00	3.299865e+00
2.127265519679884e+00	3.299868e+00
2.131171769679884e+00	3.299866e+00
2.135078019679884e+00	3.299870e+00
2.138984269679884e+00	3.299868e+00
2.142890519679884e+00	3.299871e+00
2.146796769679884e+00	3.299869e+00
2.150703019679884e+00	3.299872e+00
2.154609269679884e+00	3.299870e+00
2.158515519679884e+00	3.299874e+00
2.162421769679884e+00	3.299872e+00
2.166328019679884e+00	3.299875e+00
2.170234269679884e+00	3.299873e+00
2.174140519679884e+00	3.299876e+00
2.178046769679884e+00	3.299874e+00
2.181953019679884e+00	3.299877e+00
2.185859269679884e+00	3.299875e+00
2.189765519679884e+00	3.299878e+00
2.193671769679884e+00	3.299876e+00
2.197578019679884e+00	3.299879e+00
2.201484269679884e+00	3.299877e+00
2.205390519679884e+00	3.299881e+00
2.209296769679884e+00	3.299878e+00
2.213203019679884e+00	3.299882e+00
2.217109269679884e+00	3.299880e+00
2.221015519679884e+00	3.299883e+00
2.224921769679884e+00	3.299881e+00
2.228828019679884e+00	3.299884e+00
2.232734269679884e+00	3.299881e+00
2.236640519679884e+00	3.299885e+00
2.240546769679884e+00	3.299883e+00
2.244453019679884e+00	3.299886e+00
2.248359269679884e+00	3.299884e+00
2.252265519679884e+00	3.299887e+00
2.256171769679884e+00	3.299885e+00
2.260078019679884e+00	3.299887e+00
2.263984269679884e+00	3.299886e+00
2.267890519679884e+00	3.299888e+00
2.271796769679884e+00	3.299886e+00
2.275703019679884e+00	3.299889e+00
2.279609269679884e+00	3.299887e+00
2.283515519679884e+00	3.299890e+00
2.287421769679884e+00	3.299888e+00
2.291328019679884e+00	3.299891e+00
2.295234269679884e+00	3.299889e+00
2.299140519679884e+00	3.299892e+00
2.303046769679884e+00	3.299890e+00
2.306953019679884e+00	3.299893e+00
2.310859269679884e+00	3.299891e+00
2.314765519679884e+00	3.299894e+00
2.318671769679884e+00	3.299891e+00
2.322578019679884e+00	3.299894e+00
2.326484269679884e+00	3.299892e+00
2.330390519679884e+00	3.299895e+00
2.334296769679884e+00	3.299893e+00
2.338203019679884e+00	3.299896e+00
2.342109269679884e+00	3.299894e+00
2.346015519679884e+00	3.299897e+00
2.349921769679884e+00	3.299894e+00
2.353828019679884e+00	3.299897e+00
2.357734269679884e+00	3.299895e+00
2.361640519679884e+00	3.299898e+00
2.365546769679884e+00	3.299896e+00
2.369453019679884e+00	3.299899e+00
2.373359269679884e+00	3.299896e+00
2.377265519679884e+00	3.299899e+00
2.381171769679884e+00	3.299897e+00
2.385078019679884e+00	3.299900e+00
2.388984269679884e+00	3.299898e+00
2.392890519679884e+00	3.299901e+00
2.396796769679884e+00	3.299898e+00
2.400703019679884e+00	3.299901e+00
2.404609269679884e+00	3.299899e+00
2.408515519679884e+00	3.299902e+00
2.412421769679884e+00	3.299900e+00
2.416328019679884e+00	3.299902e+00
2.420234269679884e+00	3.299900e+00
2.424140519679884e+00	3.299903e+00
2.428046769679884e+00	3.299901e+00
2.431953019679884e+00	3.299904e+00
2.435859269679884e+00	3.299901e+00
2.439765519679884e+00	3.299904e+00
2.443671769679884e+00	3.299902e+00
2.447578019679884e+00	3.299905e+00
2.451484269679884e+00	3.299902e+00
2.455390519679884e+00	3.299905e+00
2.459296769679884e+00	3.299903e+00
2.463203019679884e+00	3.299906e+00
2.467109269679884e+00	3.299903e+00
2.471015519679884e+00	3.299906e+00
2.474921769679884e+00	3.299904e+00
2.478828019679884e+00	3.299906e+00
2.482734269679884e+00	3.299904e+00
2.486640519679884e+00	3.299907e+00
2.490546769679884e+00	3.299904e+00
2.494453019679884e+00	3.299907e+00
2.498359269679884e+00	3.299904e+00
2.502265519679884e+00	3.299907e+00
2.506171769679884e+00	3.299904e+00
2.510078019679884e+00	3.299907e+00
2.513984269679884e+00	3.299904e+00
2.517890519679884e+00	3.299907e+00
2.521796769679884e+00	3.299904e+00
2.525703019679884e+00	3.299906e+00
2.529609269679884e+00	3.299902e+00
2.533515519679884e+00	3.299903e+00
2.537421769679884e+00	3.299893e+00
2.537910050929884e+00	3.299892e+00
2.538886613429884e+00	3.299884e+00
2.539130754054884e+00	3.299879e+00
2.539619035304884e+00	3.299857e+00
2.539741105617384e+00	3.299840e+00
2.539771623195509e+00	3.299834e+00
2.539832658351759e+00	3.299818e+00
2.539954728664259e+00	3.299687e+00
2.539958543361525e+00	3.299675e+00
2.539966172756056e+00	3.299647e+00
2.539981431545118e+00	3.299550e+00
2.539985246242384e+00	3.299509e+00
2.539992875636915e+00	3.299384e+00
2.539994782985548e+00	3.299335e+00
2.539998597682814e+00	3.299198e+00
2.539999551357130e+00	3.299150e+00
2.540001458705763e+00	3.299027e+00
2.540005273403029e+00	3.298507e+00
2.540006188967847e+00	3.298224e+00
2.540008020097485e+00	3.296871e+00
2.540008248187729e+00	3.296493e+00
2.540008704368218e+00	3.295335e+00
2.540008818413340e+00	3.294882e+00
2.540009046503584e+00	3.293661e+00
2.540009276128694e+00	3.291579e+00
2.540009476515677e+00	3.288194e+00
2.540009646758564e+00	3.282536e+00
2.540009795220146e+00	3.272498e+00
2.540009932308083e+00	3.253243e+00
2.540010069916805e+00	3.212727e+00
2.540010215154082e+00	3.128648e+00
2.540010378561173e+00	2.976134e+00
2.540010609053946e+00	2.703715e+00
2.540010863423208e+00	2.381653e+00
2.540011213892667e+00	1.933341e+00
2.540011914831586e+00	1.035469e+00
2.540012090066316e+00	8.117353e-01
2.540012440535775e+00	3.680949e-01
2.540012528153140e+00	2.593213e-01
2.540012703387870e+00	5.585292e-02
2.540012714718135e+00	4.498760e-02
2.540012737378665e+00	2.612717e-02
2.540012763201811e+00	1.166881e-02
2.540012790907765e+00	4.743867e-03
2.540012802531233e+00	3.485649e-03
2.540012819494777e+00	2.344024e-03
2.540012838650927e+00	1.668753e-03
2.540012871774714e+00	1.060534e-03
2.540012901594192e+00	8.055619e-04
2.540012961233147e+00	5.427411e-04
2.540013028334602e+00	4.187235e-04
2.540013162537512e+00	3.043688e-04
2.540013337524996e+00	2.500735e-04
2.540013687499964e+00	2.036517e-04
2.540014371719134e+00	1.783406e-04
2.540015740157476e+00	1.608133e-04
2.540018477034158e+00	1.545142e-04
2.540023950787523e+00	1.491012e-04
2.540034898294252e+00	1.495458e-04
2.540056793307711e+00	1.474683e-04
2.540100583334628e+00	1.495093e-04
2.540188163388462e+00	1.478044e-04
2.540363323496132e+00	1.494541e-04
2.540713643711470e+00	1.476922e-04
2.541414284142147e+00	1.492269e-04
2.542815565003500e+00	1.472392e-04
2.545618126726208e+00	1.483248e-04
2.549524376726208e+00	1.458108e-04
2.553430626726208e+00	1.466769e-04
2.557336876726208e+00	1.441809e-04
2.561243126726208e+00	1.450646e-04
2.565149376726208e+00	1.425863e-04
2.569055626726208e+00	1.434874e-04
2.572961876726208e+00	1.410265e-04
2.576868126726208e+00	1.419445e-04
2.580774376726208e+00	1.395007e-04
2.584680626726208e+00	1.404353e-04
2.588586876726208e+00	1.380082e-04
2.592493126726208e+00	1.389590e-04
2.596399376726208e+00	1.365482e-04
2.600305626726208e+00	1.375149e-04
2.604211876726208e+00	1.351200e-04
2.608118126726208e+00	1.361022e-04
2.612024376726208e+00	1.337229e-04
2.615930626726208e+00	1.347204e-04
2.619836876726208e+00	1.323563e-04
2.623743126726208e+00	1.333686e-04
2.627649376726208e+00	1.310195e-04
2.631555626726208e+00	1.320463e-04
2.635461876726208e+00	1.297118e-04
2.639368126726208e+00	1.307528e-04
2.643274376726208e+00	1.284326e-04
2.647180626726208e+00	1.294876e-04
2.651086876726208e+00	1.271813e-04
2.654993126726208e+00	1.282499e-04
2.658899376726208e+00	1.259573e-04
2.662805626726208e+00	1.270392e-04
2.666711876726208e+00	1.247599e-04
2.670618126726208e+00	1.258548e-04
2.674524376726208e+00	1.235886e-04
2.678430626726208e+00	1.246963e-04
2.682336876726208e+00	1.224429e-04
2.686243126726208e+00	1.235630e-04
2.690149376726208e+00	1.213222e-04
2.694055626726208e+00	1.224545e-04
2.697961876726208e+00	1.202258e-04
